LAST SEEN   TYPE      REASON                         OBJECT                                  MESSAGE
58m         Warning   FailedScheduling               pod/payment-84d4c68676-fbv9g            0/4 nodes are available: 2 Insufficient cpu, 2 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/4 nodes are available: 2 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
57m         Normal    Scheduled                      pod/gateway-7b76d459b9-hszdg            Successfully assigned shoply/gateway-7b76d459b9-hszdg to k8s-worker1
57m         Normal    Scheduled                      pod/inventory-7c5c586469-k54j5          Successfully assigned shoply/inventory-7c5c586469-k54j5 to k8s-worker1
57m         Normal    Scheduled                      pod/gateway-7b76d459b9-d9ss7            Successfully assigned shoply/gateway-7b76d459b9-d9ss7 to k8s-worker1
57m         Normal    Scheduled                      pod/product-7f7cb5797d-48lg7            Successfully assigned shoply/product-7f7cb5797d-48lg7 to k8s-worker1
4m12s       Normal    Scheduled                      pod/order-556547d684-btvvm              Successfully assigned shoply/order-556547d684-btvvm to k8s-worker2
60m         Warning   FailedScheduling               pod/payment-84d4c68676-fbv9g            0/4 nodes are available: 2 Insufficient cpu, 2 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/4 nodes are available: 2 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
5m57s       Normal    Scheduled                      pod/order-556547d684-9q9xj              Successfully assigned shoply/order-556547d684-9q9xj to k8s-worker2
60m         Warning   Unhealthy                      pod/order-556547d684-skgcc              Readiness probe failed: HTTP probe failed with statuscode: 503
60m         Normal    Pulled                         pod/order-556547d684-kk58j              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 751ms (751ms including waiting). Image size: 69825511 bytes.
60m         Warning   Unhealthy                      pod/gateway-7b76d459b9-tsjw5            Readiness probe failed: Get "http://10.244.1.64:4000/health": dial tcp 10.244.1.64:4000: connect: connection refused
60m         Normal    Pulling                        pod/gateway-7b76d459b9-2r927            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
60m         Normal    Pulled                         pod/inventory-7c5c586469-lq6f8          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 767ms (767ms including waiting). Image size: 63283423 bytes.
60m         Warning   Unhealthy                      pod/payment-84d4c68676-h2msj            Liveness probe failed: Get "http://10.244.2.53:4004/livez": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
60m         Normal    Pulling                        pod/gateway-7b76d459b9-72kmd            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
60m         Normal    Started                        pod/gateway-7b76d459b9-2r927            Started container gateway
60m         Normal    Created                        pod/gateway-7b76d459b9-2r927            Created container: gateway
60m         Normal    Pulled                         pod/gateway-7b76d459b9-2r927            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 770ms (771ms including waiting). Image size: 63587715 bytes.
60m         Normal    Created                        pod/gateway-7b76d459b9-72kmd            Created container: gateway
60m         Normal    Pulled                         pod/gateway-7b76d459b9-72kmd            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 735ms (1.48s including waiting). Image size: 63587715 bytes.
60m         Normal    Started                        pod/gateway-7b76d459b9-72kmd            Started container gateway
60m         Warning   Unhealthy                      pod/gateway-7b76d459b9-kdr52            Readiness probe failed: Get "http://10.244.1.58:4000/health": dial tcp 10.244.1.58:4000: connect: connection refused
60m         Normal    Pulled                         pod/order-556547d684-5cw6s              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 767ms (767ms including waiting). Image size: 69825511 bytes.
60m         Normal    SuccessfulCreate               replicaset/product-7f7cb5797d           Created pod: product-7f7cb5797d-zrxjg
60m         Normal    Pulling                        pod/product-7f7cb5797d-zrxjg            Pulling image "ghcr.io/incheon-soda/shoply-product:latest"
60m         Normal    Pulled                         pod/product-7f7cb5797d-zrxjg            Successfully pulled image "ghcr.io/incheon-soda/shoply-product:latest" in 781ms (781ms including waiting). Image size: 64210416 bytes.
60m         Normal    Pulled                         pod/payment-84d4c68676-9f56k            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 742ms (742ms including waiting). Image size: 62780980 bytes.
60m         Normal    Started                        pod/payment-84d4c68676-9f56k            Started container payment
60m         Normal    Created                        pod/product-7f7cb5797d-zrxjg            Created container: product
60m         Normal    Started                        pod/product-7f7cb5797d-zrxjg            Started container product
60m         Normal    Pulling                        pod/order-556547d684-2hcwc              Pulling image "ghcr.io/incheon-soda/shoply-order:latest"
60m         Normal    Created                        pod/order-556547d684-2hcwc              Created container: order
60m         Normal    Started                        pod/order-556547d684-2hcwc              Started container order
60m         Normal    Pulled                         pod/order-556547d684-2hcwc              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 723ms (723ms including waiting). Image size: 69825511 bytes.
60m         Warning   Unhealthy                      pod/inventory-7c5c586469-dkg5s          Readiness probe failed: HTTP probe failed with statuscode: 503
59m         Normal    Pulled                         pod/payment-84d4c68676-rzjnn            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 751ms (751ms including waiting). Image size: 62780980 bytes.
59m         Warning   Unhealthy                      pod/payment-84d4c68676-7qj4t            Readiness probe failed: HTTP probe failed with statuscode: 503
59m         Normal    Pulling                        pod/order-556547d684-skgcc              Pulling image "ghcr.io/incheon-soda/shoply-order:latest"
59m         Warning   Unhealthy                      pod/inventory-7c5c586469-lq6f8          Readiness probe failed: HTTP probe failed with statuscode: 503
59m         Normal    Pulled                         pod/order-556547d684-skgcc              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 723ms (723ms including waiting). Image size: 69825511 bytes.
59m         Normal    Created                        pod/order-556547d684-skgcc              Created container: order
59m         Normal    Started                        pod/order-556547d684-skgcc              Started container order
59m         Warning   Unhealthy                      pod/order-556547d684-kk58j              Readiness probe failed: HTTP probe failed with statuscode: 503
59m         Warning   Unhealthy                      pod/order-556547d684-2hcwc              Readiness probe failed: HTTP probe failed with statuscode: 503
59m         Warning   Unhealthy                      pod/payment-84d4c68676-rzjnn            Readiness probe failed: HTTP probe failed with statuscode: 503
59m         Warning   Unhealthy                      pod/inventory-7c5c586469-9vbbb          Readiness probe failed: HTTP probe failed with statuscode: 503
59m         Warning   Unhealthy                      pod/order-556547d684-zswk8              Readiness probe failed: HTTP probe failed with statuscode: 503
59m         Warning   Unhealthy                      pod/inventory-7c5c586469-49v57          Readiness probe failed: HTTP probe failed with statuscode: 503
59m         Warning   Unhealthy                      pod/order-556547d684-jzf6v              Readiness probe failed: HTTP probe failed with statuscode: 503
59m         Warning   Unhealthy                      pod/payment-84d4c68676-xh6k8            Readiness probe failed: HTTP probe failed with statuscode: 503
59m         Warning   BackOff                        pod/order-556547d684-2hcwc              Back-off restarting failed container order in pod order-556547d684-2hcwc_shoply(4676007e-59cc-4ee5-84ce-548f2d48d41f)
59m         Warning   Unhealthy                      pod/product-7f7cb5797d-zrxjg            Readiness probe failed: HTTP probe failed with statuscode: 503
59m         Warning   Unhealthy                      pod/order-556547d684-9lq9c              Readiness probe failed: HTTP probe failed with statuscode: 503
59m         Warning   Unhealthy                      pod/payment-84d4c68676-bbn7b            Readiness probe failed: HTTP probe failed with statuscode: 503
59m         Warning   BackOff                        pod/inventory-7c5c586469-dkg5s          Back-off restarting failed container inventory in pod inventory-7c5c586469-dkg5s_shoply(a2f9691f-bee4-47aa-96d4-0768618d647f)
59m         Warning   BackOff                        pod/inventory-7c5c586469-9vbbb          Back-off restarting failed container inventory in pod inventory-7c5c586469-9vbbb_shoply(4bba39c0-2f3a-4063-83c0-de1c00cd17dc)
59m         Normal    Pulled                         pod/order-556547d684-kk58j              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 750ms (750ms including waiting). Image size: 69825511 bytes.
58m         Normal    Pulled                         pod/order-556547d684-jzf6v              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 765ms (765ms including waiting). Image size: 69825511 bytes.
58m         Normal    Pulled                         pod/order-556547d684-zswk8              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 683ms (683ms including waiting). Image size: 69825511 bytes.
58m         Normal    Pulled                         pod/inventory-7c5c586469-lq6f8          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 736ms (736ms including waiting). Image size: 63283423 bytes.
58m         Normal    Pulled                         pod/order-556547d684-9lq9c              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 762ms (762ms including waiting). Image size: 69825511 bytes.
58m         Normal    Pulled                         pod/payment-84d4c68676-bbn7b            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 730ms (730ms including waiting). Image size: 62780980 bytes.
58m         Normal    SuccessfulDelete               replicaset/gateway-7b76d459b9           Deleted pod: gateway-7b76d459b9-72kmd
58m         Normal    SuccessfulDelete               replicaset/product-7f7cb5797d           Deleted pod: product-7f7cb5797d-zrxjg
58m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/payment-hpa     invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: no metrics returned from resource metrics API
58m         Warning   FailedGetResourceMetric        horizontalpodautoscaler/payment-hpa     failed to get cpu utilization: unable to get metrics for resource cpu: no metrics returned from resource metrics API
58m         Normal    Killing                        pod/product-7f7cb5797d-zrxjg            Stopping container product
58m         Normal    Killing                        pod/gateway-7b76d459b9-72kmd            Stopping container gateway
58m         Normal    Pulled                         pod/payment-84d4c68676-rzjnn            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 800ms (800ms including waiting). Image size: 62780980 bytes.
58m         Normal    Pulled                         pod/payment-84d4c68676-2gdhh            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 745ms (745ms including waiting). Image size: 62780980 bytes.
58m         Normal    Pulled                         pod/payment-84d4c68676-k9bk8            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 737ms (737ms including waiting). Image size: 62780980 bytes.
58m         Normal    Pulling                        pod/inventory-7c5c586469-9vbbb          Pulling image "ghcr.io/incheon-soda/shoply-inventory:latest"
58m         Normal    Started                        pod/inventory-7c5c586469-9vbbb          Started container inventory
58m         Normal    Pulled                         pod/inventory-7c5c586469-9vbbb          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 797ms (797ms including waiting). Image size: 63283423 bytes.
58m         Normal    Created                        pod/inventory-7c5c586469-9vbbb          Created container: inventory
58m         Normal    Pulled                         pod/order-556547d684-5cw6s              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 728ms (728ms including waiting). Image size: 69825511 bytes.
58m         Normal    Pulled                         pod/inventory-7c5c586469-dkg5s          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 723ms (723ms including waiting). Image size: 63283423 bytes.
58m         Normal    Killing                        pod/gateway-7b76d459b9-gwgkz            Stopping container gateway
58m         Normal    Killing                        pod/gateway-7b76d459b9-b2gsh            Stopping container gateway
58m         Normal    Killing                        pod/gateway-7b76d459b9-2r927            Stopping container gateway
58m         Warning   BackOff                        pod/order-556547d684-skgcc              Back-off restarting failed container order in pod order-556547d684-skgcc_shoply(1824d18a-0999-408d-86b3-c37ed2f45f72)
58m         Normal    Pulled                         pod/payment-84d4c68676-h2msj            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 764ms (764ms including waiting). Image size: 62780980 bytes.
58m         Normal    Pulling                        pod/payment-84d4c68676-9f56k            Pulling image "ghcr.io/incheon-soda/shoply-payment:latest"
58m         Normal    Pulled                         pod/payment-84d4c68676-9f56k            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 751ms (751ms including waiting). Image size: 62780980 bytes.
58m         Normal    Created                        pod/payment-84d4c68676-9f56k            Created container: payment
58m         Normal    Pulled                         pod/payment-84d4c68676-2gdhh            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 797ms (797ms including waiting). Image size: 62780980 bytes.
58m         Warning   BackOff                        pod/payment-84d4c68676-rzjnn            Back-off restarting failed container payment in pod payment-84d4c68676-rzjnn_shoply(4c0749c8-dcb8-4ab6-a57b-353c2227b74e)
58m         Warning   Unhealthy                      pod/gateway-7b76d459b9-72kmd            Readiness probe failed: Get "http://10.244.1.67:4000/health": dial tcp 10.244.1.67:4000: connect: connection refused
58m         Normal    SuccessfulDelete               replicaset/inventory-7c5c586469         Deleted pod: inventory-7c5c586469-9vbbb
58m         Normal    SuccessfulDelete               replicaset/order-556547d684             Deleted pod: order-556547d684-skgcc
58m         Normal    Killing                        pod/inventory-7c5c586469-9vbbb          Stopping container inventory
58m         Normal    Killing                        pod/gateway-7b76d459b9-x2bsp            Stopping container gateway
58m         Normal    Killing                        pod/gateway-7b76d459b9-w28j9            Stopping container gateway
58m         Normal    Killing                        pod/gateway-7b76d459b9-htlth            Stopping container gateway
58m         Normal    Pulled                         pod/order-556547d684-c4brx              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 737ms (737ms including waiting). Image size: 69825511 bytes.
58m         Normal    Pulled                         pod/payment-84d4c68676-fbv9g            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 754ms (754ms including waiting). Image size: 62780980 bytes.
58m         Warning   Unhealthy                      pod/gateway-7b76d459b9-b2gsh            Readiness probe failed: Get "http://10.244.1.63:4000/health": dial tcp 10.244.1.63:4000: connect: connection refused
58m         Warning   Unhealthy                      pod/gateway-7b76d459b9-gwgkz            Readiness probe failed: Get "http://10.244.1.59:4000/health": dial tcp 10.244.1.59:4000: connect: connection refused
58m         Warning   Unhealthy                      pod/gateway-7b76d459b9-2r927            Readiness probe failed: Get "http://10.244.1.68:4000/health": dial tcp 10.244.1.68:4000: connect: connection refused
58m         Warning   BackOff                        pod/inventory-7c5c586469-lq6f8          Back-off restarting failed container inventory in pod inventory-7c5c586469-lq6f8_shoply(c72a2dca-4ac8-461a-95b1-56fb747355cb)
58m         Warning   BackOff                        pod/payment-84d4c68676-9f56k            Back-off restarting failed container payment in pod payment-84d4c68676-9f56k_shoply(f84a2190-b587-4045-aa86-83cdde67fd86)
57m         Normal    Pulling                        pod/gateway-7b76d459b9-sszzk            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
57m         Normal    SuccessfulDelete               replicaset/inventory-7c5c586469         Deleted pod: inventory-7c5c586469-49v57
57m         Normal    SuccessfulRescale              horizontalpodautoscaler/inventory-hpa   New size: 3; reason: All metrics below target
57m         Normal    ScalingReplicaSet              deployment/inventory                    Scaled down replica set inventory-7c5c586469 from 4 to 3
57m         Warning   BackOff                        pod/order-556547d684-jzf6v              Back-off restarting failed container order in pod order-556547d684-jzf6v_shoply(2badf234-251d-4063-a296-b4faa1f65cd5)
57m         Normal    Created                        pod/gateway-7b76d459b9-sszzk            Created container: gateway
57m         Normal    Pulled                         pod/gateway-7b76d459b9-sszzk            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 969ms (969ms including waiting). Image size: 63587715 bytes.
57m         Normal    Started                        pod/gateway-7b76d459b9-sszzk            Started container gateway
57m         Warning   Unhealthy                      pod/gateway-7b76d459b9-x2bsp            Readiness probe failed: Get "http://10.244.1.54:4000/health": dial tcp 10.244.1.54:4000: connect: connection refused
57m         Warning   Unhealthy                      pod/gateway-7b76d459b9-w28j9            Readiness probe failed: Get "http://10.244.1.56:4000/health": dial tcp 10.244.1.56:4000: connect: connection refused
57m         Warning   Unhealthy                      pod/payment-84d4c68676-h2msj            Readiness probe failed: Get "http://10.244.2.53:4004/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
57m         Normal    Pulled                         pod/payment-84d4c68676-7qj4t            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 796ms (796ms including waiting). Image size: 62780980 bytes.
57m         Normal    Started                        pod/payment-84d4c68676-7qj4t            Started container payment
57m         Normal    Pulled                         pod/payment-84d4c68676-xh6k8            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 779ms (1.576s including waiting). Image size: 62780980 bytes.
57m         Normal    Pulled                         pod/payment-84d4c68676-fbv9g            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 788ms (788ms including waiting). Image size: 62780980 bytes.
57m         Warning   Unhealthy                      pod/gateway-7b76d459b9-htlth            Readiness probe failed: Get "http://10.244.1.61:4000/health": dial tcp 10.244.1.61:4000: connect: connection refused
57m         Normal    Pulled                         pod/payment-84d4c68676-2gdhh            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 811ms (811ms including waiting). Image size: 62780980 bytes.
57m         Normal    Pulling                        pod/gateway-7b76d459b9-kvspx            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
57m         Normal    Pulled                         pod/order-556547d684-d2fh6              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 780ms (780ms including waiting). Image size: 69825511 bytes.
57m         Normal    Pulling                        pod/gateway-7b76d459b9-tqr9p            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
57m         Normal    Pulling                        pod/gateway-7b76d459b9-d9ss7            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
57m         Normal    Pulled                         pod/gateway-7b76d459b9-d9ss7            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 792ms (1.344s including waiting). Image size: 63587715 bytes.
57m         Normal    Created                        pod/gateway-7b76d459b9-d9ss7            Created container: gateway
57m         Normal    Started                        pod/gateway-7b76d459b9-d9ss7            Started container gateway
57m         Normal    Pulled                         pod/order-556547d684-mkx72              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 728ms (1.462s including waiting). Image size: 69825511 bytes.
57m         Normal    Created                        pod/gateway-7b76d459b9-kvspx            Created container: gateway
57m         Normal    Started                        pod/gateway-7b76d459b9-kvspx            Started container gateway
57m         Normal    Pulled                         pod/gateway-7b76d459b9-kvspx            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 779ms (2.067s including waiting). Image size: 63587715 bytes.
57m         Normal    Pulled                         pod/gateway-7b76d459b9-tqr9p            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 734ms (2.765s including waiting). Image size: 63587715 bytes.
57m         Normal    Started                        pod/gateway-7b76d459b9-tqr9p            Started container gateway
57m         Normal    Pulled                         pod/order-556547d684-hjkww              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 753ms (753ms including waiting). Image size: 69825511 bytes.
57m         Normal    Created                        pod/gateway-7b76d459b9-tqr9p            Created container: gateway
57m         Normal    Pulled                         pod/payment-84d4c68676-bbn7b            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 5.016s (5.016s including waiting). Image size: 62780980 bytes.
57m         Normal    Pulled                         pod/order-556547d684-c4brx              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 764ms (2.832s including waiting). Image size: 69825511 bytes.
57m         Normal    Pulled                         pod/order-556547d684-kk58j              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 757ms (3.539s including waiting). Image size: 69825511 bytes.
57m         Normal    SuccessfulCreate               replicaset/inventory-7c5c586469         Created pod: inventory-7c5c586469-k54j5
57m         Normal    SuccessfulRescale              horizontalpodautoscaler/gateway-hpa     (combined from similar events): New size: 8; reason: cpu resource utilization (percentage of request) above target
57m         Normal    SuccessfulCreate               replicaset/product-7f7cb5797d           Created pod: product-7f7cb5797d-48lg7
57m         Normal    Pulled                         pod/order-556547d684-6dppq              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 779ms (779ms including waiting). Image size: 69825511 bytes.
57m         Normal    Pulled                         pod/inventory-7c5c586469-k54j5          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 740ms (740ms including waiting). Image size: 63283423 bytes.
57m         Normal    Pulling                        pod/gateway-7b76d459b9-hszdg            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
57m         Normal    Pulling                        pod/product-7f7cb5797d-48lg7            Pulling image "ghcr.io/incheon-soda/shoply-product:latest"
57m         Normal    Pulled                         pod/gateway-7b76d459b9-hszdg            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 743ms (1.41s including waiting). Image size: 63587715 bytes.
57m         Normal    Started                        pod/gateway-7b76d459b9-hszdg            Started container gateway
57m         Normal    Created                        pod/gateway-7b76d459b9-hszdg            Created container: gateway
57m         Normal    Started                        pod/product-7f7cb5797d-48lg7            Started container product
57m         Normal    Pulled                         pod/product-7f7cb5797d-48lg7            Successfully pulled image "ghcr.io/incheon-soda/shoply-product:latest" in 722ms (2.099s including waiting). Image size: 64210416 bytes.
57m         Normal    Created                        pod/product-7f7cb5797d-48lg7            Created container: product
