LAST SEEN   TYPE     REASON              OBJECT                                  MESSAGE
42s         Normal   Created             pod/inventory-54b7486945-6kffz          Created container: inventory
42s         Normal   Pulling             pod/order-6976c69cdd-sdl99              Pulling image "ghcr.io/incheon-soda/shoply-order:latest"
42s         Normal   Pulling             pod/inventory-54b7486945-6kffz          Pulling image "ghcr.io/incheon-soda/shoply-inventory:latest"
42s         Normal   Pulled              pod/inventory-54b7486945-6kffz          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 735ms (735ms including waiting). Image size: 63283423 bytes.
42s         Normal   Pulling             pod/gateway-67ddf64db9-djdn4            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
42s         Normal   Started             pod/inventory-54b7486945-6kffz          Started container inventory
41s         Normal   Pulled              pod/order-6976c69cdd-zmclx              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 746ms (1.417s including waiting). Image size: 69825511 bytes.
41s         Normal   Created             pod/order-6976c69cdd-zmclx              Created container: order
41s         Normal   Started             pod/order-6976c69cdd-zmclx              Started container order
41s         Normal   Pulled              pod/gateway-67ddf64db9-djdn4            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 738ms (1.394s including waiting). Image size: 63587715 bytes.
41s         Normal   Created             pod/gateway-67ddf64db9-djdn4            Created container: gateway
41s         Normal   Started             pod/gateway-67ddf64db9-djdn4            Started container gateway
28s         Normal   SuccessfulCreate    replicaset/payment-7f446f7f68           Created pod: payment-7f446f7f68-8t46k
28s         Normal   SuccessfulRescale   horizontalpodautoscaler/payment-hpa     New size: 5; reason: cpu resource utilization (percentage of request) above target
28s         Normal   ScalingReplicaSet   deployment/payment                      Scaled up replica set payment-7f446f7f68 from 4 to 5
27s         Normal   Pulled              pod/payment-7f446f7f68-8t46k            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 712ms (712ms including waiting). Image size: 62780980 bytes.
27s         Normal   Pulling             pod/payment-7f446f7f68-8t46k            Pulling image "ghcr.io/incheon-soda/shoply-payment:latest"
27s         Normal   Started             pod/payment-7f446f7f68-8t46k            Started container payment
27s         Normal   Created             pod/payment-7f446f7f68-8t46k            Created container: payment
