LAST SEEN   TYPE      REASON                         OBJECT                                  MESSAGE
55m         Normal    Scheduled                      pod/inventory-7c5c586469-9vbbb          Successfully assigned shoply/inventory-7c5c586469-9vbbb to k8s-worker1
55m         Normal    Scheduled                      pod/payment-84d4c68676-k9bk8            Successfully assigned shoply/payment-84d4c68676-k9bk8 to k8s-worker2
50m         Normal    Scheduled                      pod/product-7f7cb5797d-zrxjg            Successfully assigned shoply/product-7f7cb5797d-zrxjg to k8s-worker1
55m         Normal    Scheduled                      pod/inventory-7c5c586469-49v57          Successfully assigned shoply/inventory-7c5c586469-49v57 to k8s-worker1
54m         Normal    Scheduled                      pod/gateway-7b76d459b9-gwgkz            Successfully assigned shoply/gateway-7b76d459b9-gwgkz to k8s-worker1
55m         Normal    Scheduled                      pod/gateway-7b76d459b9-kdr52            Successfully assigned shoply/gateway-7b76d459b9-kdr52 to k8s-worker1
58m         Normal    Scheduled                      pod/payment-84d4c68676-h2msj            Successfully assigned shoply/payment-84d4c68676-h2msj to k8s-worker2
50m         Warning   FailedScheduling               pod/payment-84d4c68676-2gdhh            0/4 nodes are available: 2 Insufficient cpu, 2 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/4 nodes are available: 2 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
48m         Normal    Scheduled                      pod/payment-84d4c68676-2gdhh            Successfully assigned shoply/payment-84d4c68676-2gdhh to k8s-worker1
48m         Normal    Scheduled                      pod/payment-84d4c68676-fbv9g            Successfully assigned shoply/payment-84d4c68676-fbv9g to k8s-worker1
55m         Normal    Scheduled                      pod/payment-84d4c68676-7qj4t            Successfully assigned shoply/payment-84d4c68676-7qj4t to k8s-worker2
47m         Normal    Scheduled                      pod/gateway-7b76d459b9-hszdg            Successfully assigned shoply/gateway-7b76d459b9-hszdg to k8s-worker1
48m         Warning   FailedScheduling               pod/payment-84d4c68676-fbv9g            0/4 nodes are available: 2 Insufficient cpu, 2 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/4 nodes are available: 2 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
50m         Warning   FailedScheduling               pod/payment-84d4c68676-fbv9g            0/4 nodes are available: 2 Insufficient cpu, 2 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/4 nodes are available: 2 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
53m         Normal    Scheduled                      pod/inventory-7c5c586469-lq6f8          Successfully assigned shoply/inventory-7c5c586469-lq6f8 to k8s-worker1
52m         Normal    Scheduled                      pod/product-7f7cb5797d-jzsk8            Successfully assigned shoply/product-7f7cb5797d-jzsk8 to k8s-worker1
52m         Normal    Scheduled                      pod/payment-84d4c68676-bbn7b            Successfully assigned shoply/payment-84d4c68676-bbn7b to k8s-worker2
54m         Normal    Scheduled                      pod/gateway-7b76d459b9-htlth            Successfully assigned shoply/gateway-7b76d459b9-htlth to k8s-worker1
50m         Normal    Scheduled                      pod/gateway-7b76d459b9-2r927            Successfully assigned shoply/gateway-7b76d459b9-2r927 to k8s-worker1
58m         Normal    SuccessfulRescale              horizontalpodautoscaler/order-hpa       New size: 3; reason: cpu resource utilization (percentage of request) above target
58m         Normal    SuccessfulCreate               replicaset/gateway-7b76d459b9           Created pod: gateway-7b76d459b9-6spnt
58m         Normal    SuccessfulRescale              horizontalpodautoscaler/gateway-hpa     New size: 3; reason: cpu resource utilization (percentage of request) above target
58m         Normal    Pulling                        pod/gateway-7b76d459b9-6spnt            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
58m         Normal    SuccessfulCreate               replicaset/payment-84d4c68676           Created pod: payment-84d4c68676-h2msj
58m         Normal    SuccessfulCreate               replicaset/order-556547d684             Created pod: order-556547d684-zswk8
58m         Normal    ScalingReplicaSet              deployment/gateway                      Scaled up replica set gateway-7b76d459b9 from 2 to 3
58m         Normal    SuccessfulRescale              horizontalpodautoscaler/payment-hpa     New size: 3; reason: cpu resource utilization (percentage of request) above target
58m         Normal    ScalingReplicaSet              deployment/order                        Scaled up replica set order-556547d684 from 2 to 3
58m         Normal    ScalingReplicaSet              deployment/payment                      Scaled up replica set payment-84d4c68676 from 2 to 3
58m         Normal    Created                        pod/gateway-7b76d459b9-6spnt            Created container: gateway
58m         Normal    Started                        pod/gateway-7b76d459b9-6spnt            Started container gateway
58m         Normal    Pulled                         pod/payment-84d4c68676-h2msj            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 745ms (745ms including waiting). Image size: 62780980 bytes.
58m         Normal    Pulled                         pod/gateway-7b76d459b9-6spnt            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 727ms (727ms including waiting). Image size: 63587715 bytes.
58m         Normal    Pulled                         pod/order-556547d684-zswk8              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 845ms (1.537s including waiting). Image size: 69825511 bytes.
58m         Normal    ScalingReplicaSet              deployment/order                        Scaled up replica set order-556547d684 from 3 to 4
58m         Normal    SuccessfulRescale              horizontalpodautoscaler/order-hpa       New size: 4; reason: cpu resource utilization (percentage of request) above target
58m         Normal    Pulled                         pod/order-556547d684-hjkww              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 758ms (758ms including waiting). Image size: 69825511 bytes.
57m         Normal    ScalingReplicaSet              deployment/payment                      Scaled up replica set payment-84d4c68676 from 3 to 4
57m         Normal    ScalingReplicaSet              deployment/gateway                      Scaled up replica set gateway-7b76d459b9 from 3 to 4
57m         Normal    SuccessfulRescale              horizontalpodautoscaler/payment-hpa     New size: 4; reason: cpu resource utilization (percentage of request) above target
57m         Normal    SuccessfulRescale              horizontalpodautoscaler/gateway-hpa     New size: 4; reason: cpu resource utilization (percentage of request) above target
57m         Normal    Pulling                        pod/gateway-7b76d459b9-x2bsp            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
57m         Normal    Started                        pod/gateway-7b76d459b9-x2bsp            Started container gateway
57m         Normal    Pulled                         pod/payment-84d4c68676-rzjnn            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 769ms (769ms including waiting). Image size: 62780980 bytes.
57m         Normal    Pulled                         pod/gateway-7b76d459b9-x2bsp            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 760ms (760ms including waiting). Image size: 63587715 bytes.
57m         Normal    Created                        pod/gateway-7b76d459b9-x2bsp            Created container: gateway
55m         Normal    SuccessfulRescale              horizontalpodautoscaler/inventory-hpa   New size: 3; reason: cpu resource utilization (percentage of request) above target
55m         Normal    SuccessfulCreate               replicaset/inventory-7c5c586469         Created pod: inventory-7c5c586469-49v57
55m         Normal    SuccessfulRescale              horizontalpodautoscaler/order-hpa       New size: 5; reason: cpu resource utilization (percentage of request) above target
55m         Normal    ScalingReplicaSet              deployment/inventory                    Scaled up replica set inventory-7c5c586469 from 2 to 3
55m         Normal    ScalingReplicaSet              deployment/order                        Scaled up replica set order-556547d684 from 4 to 5
55m         Normal    Pulled                         pod/order-556547d684-skgcc              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 752ms (752ms including waiting). Image size: 69825511 bytes.
55m         Normal    Pulled                         pod/inventory-7c5c586469-49v57          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 769ms (769ms including waiting). Image size: 63283423 bytes.
55m         Normal    SuccessfulRescale              horizontalpodautoscaler/gateway-hpa     New size: 5; reason: cpu resource utilization (percentage of request) above target
55m         Normal    SuccessfulRescale              horizontalpodautoscaler/payment-hpa     New size: 5; reason: cpu resource utilization (percentage of request) above target
55m         Normal    ScalingReplicaSet              deployment/gateway                      Scaled up replica set gateway-7b76d459b9 from 4 to 5
55m         Normal    ScalingReplicaSet              deployment/payment                      Scaled up replica set payment-84d4c68676 from 4 to 5
55m         Normal    Pulled                         pod/payment-84d4c68676-7qj4t            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 760ms (760ms including waiting). Image size: 62780980 bytes.
55m         Normal    Pulled                         pod/gateway-7b76d459b9-w28j9            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 773ms (773ms including waiting). Image size: 63587715 bytes.
55m         Normal    Pulling                        pod/gateway-7b76d459b9-w28j9            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
55m         Normal    Started                        pod/gateway-7b76d459b9-w28j9            Started container gateway
55m         Normal    Created                        pod/gateway-7b76d459b9-w28j9            Created container: gateway
55m         Normal    Pulled                         pod/order-556547d684-skgcc              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 764ms (764ms including waiting). Image size: 69825511 bytes.
55m         Normal    SuccessfulRescale              horizontalpodautoscaler/order-hpa       New size: 6; reason: cpu resource utilization (percentage of request) above target
55m         Normal    ScalingReplicaSet              deployment/order                        Scaled up replica set order-556547d684 from 5 to 6
55m         Normal    Pulled                         pod/order-556547d684-2hcwc              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 787ms (787ms including waiting). Image size: 69825511 bytes.
55m         Normal    Pulled                         pod/inventory-7c5c586469-49v57          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 730ms (730ms including waiting). Image size: 63283423 bytes.
55m         Normal    Pulled                         pod/payment-84d4c68676-7qj4t            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 746ms (746ms including waiting). Image size: 62780980 bytes.
55m         Normal    Pulled                         pod/order-556547d684-tths5              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 788ms (788ms including waiting). Image size: 69825511 bytes.
55m         Normal    SuccessfulCreate               replicaset/inventory-7c5c586469         Created pod: inventory-7c5c586469-9vbbb
55m         Normal    SuccessfulRescale              horizontalpodautoscaler/gateway-hpa     New size: 6; reason: cpu resource utilization (percentage of request) above target
55m         Normal    ScalingReplicaSet              deployment/payment                      Scaled up replica set payment-84d4c68676 from 5 to 6
55m         Normal    ScalingReplicaSet              deployment/gateway                      Scaled up replica set gateway-7b76d459b9 from 5 to 6
55m         Normal    SuccessfulRescale              horizontalpodautoscaler/payment-hpa     New size: 6; reason: cpu resource utilization (percentage of request) above target
55m         Normal    Pulled                         pod/payment-84d4c68676-k9bk8            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 752ms (752ms including waiting). Image size: 62780980 bytes.
55m         Normal    Pulling                        pod/gateway-7b76d459b9-kdr52            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
55m         Normal    Pulled                         pod/inventory-7c5c586469-dkg5s          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 806ms (806ms including waiting). Image size: 63283423 bytes.
55m         Normal    Pulled                         pod/inventory-7c5c586469-9vbbb          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 772ms (772ms including waiting). Image size: 63283423 bytes.
55m         Normal    Pulled                         pod/payment-84d4c68676-xh6k8            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 752ms (752ms including waiting). Image size: 62780980 bytes.
55m         Normal    Started                        pod/gateway-7b76d459b9-kdr52            Started container gateway
55m         Normal    Pulled                         pod/gateway-7b76d459b9-kdr52            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 806ms (1.538s including waiting). Image size: 63587715 bytes.
55m         Normal    Created                        pod/gateway-7b76d459b9-kdr52            Created container: gateway
54m         Normal    Pulled                         pod/order-556547d684-hjkww              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 730ms (730ms including waiting). Image size: 69825511 bytes.
54m         Normal    Pulled                         pod/order-556547d684-2hcwc              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 738ms (738ms including waiting). Image size: 69825511 bytes.
54m         Normal    Pulled                         pod/payment-84d4c68676-h2msj            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 759ms (759ms including waiting). Image size: 62780980 bytes.
54m         Normal    Pulled                         pod/payment-84d4c68676-k9bk8            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 740ms (740ms including waiting). Image size: 62780980 bytes.
54m         Normal    SuccessfulRescale              horizontalpodautoscaler/gateway-hpa     New size: 7; reason: cpu resource utilization (percentage of request) above target
54m         Normal    ScalingReplicaSet              deployment/gateway                      Scaled up replica set gateway-7b76d459b9 from 6 to 7
54m         Normal    Pulling                        pod/gateway-7b76d459b9-gwgkz            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
54m         Normal    Pulled                         pod/payment-84d4c68676-7qj4t            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 758ms (758ms including waiting). Image size: 62780980 bytes.
54m         Normal    Pulled                         pod/gateway-7b76d459b9-gwgkz            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 844ms (844ms including waiting). Image size: 63587715 bytes.
54m         Normal    Started                        pod/gateway-7b76d459b9-gwgkz            Started container gateway
54m         Normal    Created                        pod/gateway-7b76d459b9-gwgkz            Created container: gateway
54m         Normal    Pulled                         pod/order-556547d684-skgcc              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 741ms (741ms including waiting). Image size: 69825511 bytes.
54m         Normal    Pulled                         pod/inventory-7c5c586469-49v57          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 733ms (733ms including waiting). Image size: 63283423 bytes.
54m         Normal    Pulled                         pod/order-556547d684-tths5              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 767ms (767ms including waiting). Image size: 69825511 bytes.
54m         Warning   Unhealthy                      pod/inventory-7c5c586469-9vbbb          Readiness probe failed: Get "http://10.244.1.57:4002/health": dial tcp 10.244.1.57:4002: connect: connection refused
54m         Normal    Pulled                         pod/inventory-7c5c586469-9vbbb          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 735ms (735ms including waiting). Image size: 63283423 bytes.
54m         Normal    SuccessfulCreate               replicaset/product-7f7cb5797d           Created pod: product-7f7cb5797d-gjtfg
54m         Normal    ScalingReplicaSet              deployment/order                        Scaled up replica set order-556547d684 from 6 to 8
54m         Normal    SuccessfulCreate               replicaset/order-556547d684             Created pod: order-556547d684-jzf6v
54m         Normal    SuccessfulRescale              horizontalpodautoscaler/order-hpa       New size: 8; reason: cpu resource utilization (percentage of request) above target
54m         Normal    Pulled                         pod/payment-84d4c68676-xh6k8            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 768ms (768ms including waiting). Image size: 62780980 bytes.
54m         Normal    Pulling                        pod/product-7f7cb5797d-gjtfg            Pulling image "ghcr.io/incheon-soda/shoply-product:latest"
54m         Normal    Pulled                         pod/order-556547d684-hjkww              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 761ms (1.276s including waiting). Image size: 69825511 bytes.
54m         Normal    Pulled                         pod/product-7f7cb5797d-gjtfg            Successfully pulled image "ghcr.io/incheon-soda/shoply-product:latest" in 730ms (731ms including waiting). Image size: 64210416 bytes.
54m         Normal    Created                        pod/product-7f7cb5797d-gjtfg            Created container: product
54m         Normal    Pulled                         pod/order-556547d684-5cw6s              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 763ms (1.389s including waiting). Image size: 69825511 bytes.
54m         Normal    Started                        pod/product-7f7cb5797d-gjtfg            Started container product
54m         Normal    Pulled                         pod/order-556547d684-jzf6v              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 764ms (2.088s including waiting). Image size: 69825511 bytes.
54m         Normal    Pulled                         pod/payment-84d4c68676-rzjnn            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 775ms (1.059s including waiting). Image size: 62780980 bytes.
54m         Normal    Pulled                         pod/inventory-7c5c586469-dkg5s          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 740ms (740ms including waiting). Image size: 63283423 bytes.
54m         Normal    SuccessfulCreate               replicaset/gateway-7b76d459b9           Created pod: gateway-7b76d459b9-htlth
54m         Normal    Pulled                         pod/payment-84d4c68676-k9bk8            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 742ms (742ms including waiting). Image size: 62780980 bytes.
54m         Normal    Pulling                        pod/gateway-7b76d459b9-htlth            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
54m         Normal    Pulled                         pod/gateway-7b76d459b9-htlth            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 731ms (731ms including waiting). Image size: 63587715 bytes.
54m         Normal    Created                        pod/gateway-7b76d459b9-htlth            Created container: gateway
54m         Normal    Started                        pod/gateway-7b76d459b9-htlth            Started container gateway
53m         Normal    Pulled                         pod/order-556547d684-2hcwc              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 712ms (712ms including waiting). Image size: 69825511 bytes.
53m         Normal    Pulled                         pod/payment-84d4c68676-h2msj            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 732ms (732ms including waiting). Image size: 62780980 bytes.
53m         Normal    Pulled                         pod/order-556547d684-5cw6s              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 718ms (718ms including waiting). Image size: 69825511 bytes.
53m         Normal    ScalingReplicaSet              deployment/inventory                    Scaled up replica set inventory-7c5c586469 from 4 to 5
53m         Normal    SuccessfulRescale              horizontalpodautoscaler/inventory-hpa   New size: 5; reason: cpu resource utilization (percentage of request) above target
53m         Normal    SuccessfulCreate               replicaset/inventory-7c5c586469         Created pod: inventory-7c5c586469-lq6f8
53m         Normal    Pulled                         pod/inventory-7c5c586469-lq6f8          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 748ms (748ms including waiting). Image size: 63283423 bytes.
53m         Warning   BackOff                        pod/order-556547d684-tths5              Back-off restarting failed container order in pod order-556547d684-tths5_shoply(cf32974c-19ce-4404-9e62-5d3cb708eafd)
53m         Normal    Pulled                         pod/payment-84d4c68676-7qj4t            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 711ms (711ms including waiting). Image size: 62780980 bytes.
53m         Normal    Pulled                         pod/inventory-7c5c586469-49v57          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 791ms (791ms including waiting). Image size: 63283423 bytes.
53m         Normal    Pulling                        pod/gateway-7b76d459b9-b2gsh            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
53m         Normal    Pulled                         pod/gateway-7b76d459b9-b2gsh            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 732ms (732ms including waiting). Image size: 63587715 bytes.
53m         Normal    Started                        pod/gateway-7b76d459b9-b2gsh            Started container gateway
53m         Normal    Created                        pod/gateway-7b76d459b9-b2gsh            Created container: gateway
53m         Normal    Pulled                         pod/order-556547d684-tths5              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 768ms (768ms including waiting). Image size: 69825511 bytes.
53m         Normal    Started                        pod/order-556547d684-tths5              Started container order
53m         Normal    Created                        pod/order-556547d684-tths5              Created container: order
53m         Normal    Pulled                         pod/payment-84d4c68676-xh6k8            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 718ms (1.486s including waiting). Image size: 62780980 bytes.
53m         Normal    Pulled                         pod/inventory-7c5c586469-9vbbb          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 745ms (745ms including waiting). Image size: 63283423 bytes.
52m         Normal    SuccessfulDelete               replicaset/product-7f7cb5797d           Deleted pod: product-7f7cb5797d-gjtfg
52m         Normal    Killing                        pod/product-7f7cb5797d-gjtfg            Stopping container product
52m         Warning   Unhealthy                      pod/product-7f7cb5797d-gjtfg            Readiness probe failed: HTTP probe failed with statuscode: 503
52m         Warning   Unhealthy                      pod/order-556547d684-tths5              Readiness probe failed: HTTP probe failed with statuscode: 503
52m         Normal    Pulling                        pod/gateway-7b76d459b9-tsjw5            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
52m         Normal    Started                        pod/gateway-7b76d459b9-tsjw5            Started container gateway
52m         Normal    Created                        pod/gateway-7b76d459b9-tsjw5            Created container: gateway
52m         Normal    Pulled                         pod/gateway-7b76d459b9-tsjw5            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 715ms (715ms including waiting). Image size: 63587715 bytes.
52m         Warning   Unhealthy                      pod/payment-84d4c68676-9f56k            Readiness probe failed: Get "http://10.244.2.40:4004/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
52m         Warning   Unhealthy                      pod/payment-84d4c68676-9f56k            Liveness probe failed: Get "http://10.244.2.40:4004/livez": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
52m         Normal    SuccessfulRescale              horizontalpodautoscaler/payment-hpa     New size: 7; reason: cpu resource utilization (percentage of request) above target
52m         Normal    ScalingReplicaSet              deployment/payment                      Scaled up replica set payment-84d4c68676 from 6 to 7
52m         Normal    SuccessfulCreate               replicaset/payment-84d4c68676           Created pod: payment-84d4c68676-bbn7b
52m         Normal    Pulling                        pod/product-7f7cb5797d-jzsk8            Pulling image "ghcr.io/incheon-soda/shoply-product:latest"
52m         Normal    SuccessfulCreate               replicaset/product-7f7cb5797d           Created pod: product-7f7cb5797d-jzsk8
52m         Normal    Created                        pod/product-7f7cb5797d-jzsk8            Created container: product
52m         Normal    Started                        pod/product-7f7cb5797d-jzsk8            Started container product
52m         Normal    Pulled                         pod/product-7f7cb5797d-jzsk8            Successfully pulled image "ghcr.io/incheon-soda/shoply-product:latest" in 740ms (740ms including waiting). Image size: 64210416 bytes.
52m         Normal    Pulled                         pod/payment-84d4c68676-bbn7b            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 737ms (737ms including waiting). Image size: 62780980 bytes.
52m         Normal    Pulled                         pod/order-556547d684-kk58j              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 751ms (1.469s including waiting). Image size: 69825511 bytes.
52m         Normal    Pulled                         pod/order-556547d684-9lq9c              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 777ms (1.494s including waiting). Image size: 69825511 bytes.
51m         Warning   Unhealthy                      pod/payment-84d4c68676-k9bk8            Readiness probe failed: HTTP probe failed with statuscode: 503
51m         Warning   Unhealthy                      pod/payment-84d4c68676-h2msj            Readiness probe failed: HTTP probe failed with statuscode: 503
51m         Warning   Unhealthy                      pod/order-556547d684-hjkww              Readiness probe failed: HTTP probe failed with statuscode: 503
51m         Normal    Killing                        pod/payment-84d4c68676-9f56k            Container payment failed liveness probe, will be restarted
51m         Normal    Pulled                         pod/payment-84d4c68676-9f56k            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 744ms (744ms including waiting). Image size: 62780980 bytes.
51m         Normal    Pulled                         pod/order-556547d684-jzf6v              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 766ms (766ms including waiting). Image size: 69825511 bytes.
51m         Normal    Pulled                         pod/order-556547d684-zswk8              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 754ms (754ms including waiting). Image size: 69825511 bytes.
51m         Normal    Pulled                         pod/order-556547d684-9lq9c              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 719ms (719ms including waiting). Image size: 69825511 bytes.
51m         Normal    Pulled                         pod/inventory-7c5c586469-lq6f8          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 768ms (768ms including waiting). Image size: 63283423 bytes.
51m         Normal    Pulled                         pod/payment-84d4c68676-k9bk8            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 744ms (744ms including waiting). Image size: 62780980 bytes.
51m         Normal    Pulled                         pod/payment-84d4c68676-h2msj            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 741ms (742ms including waiting). Image size: 62780980 bytes.
