LAST SEEN   TYPE      REASON              OBJECT                                  MESSAGE
2m47s       Normal    SuccessfulRescale   horizontalpodautoscaler/gateway-hpa     New size: 5; reason: cpu resource utilization (percentage of request) above target
2m47s       Normal    SuccessfulCreate    replicaset/order-6976c69cdd             Created pod: order-6976c69cdd-zmclx
2m46s       Normal    Pulling             pod/order-6976c69cdd-zmclx              Pulling image "ghcr.io/incheon-soda/shoply-order:latest"
2m46s       Normal    Pulling             pod/gateway-67ddf64db9-djdn4            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
2m46s       Normal    Started             pod/order-6976c69cdd-sdl99              Started container order
2m46s       Normal    Created             pod/order-6976c69cdd-sdl99              Created container: order
2m46s       Normal    Pulled              pod/inventory-54b7486945-6kffz          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 735ms (735ms including waiting). Image size: 63283423 bytes.
2m46s       Normal    Pulled              pod/order-6976c69cdd-sdl99              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 720ms (720ms including waiting). Image size: 69825511 bytes.
2m46s       Normal    Pulling             pod/order-6976c69cdd-sdl99              Pulling image "ghcr.io/incheon-soda/shoply-order:latest"
2m45s       Normal    Created             pod/gateway-67ddf64db9-djdn4            Created container: gateway
2m45s       Normal    Created             pod/order-6976c69cdd-zmclx              Created container: order
2m45s       Normal    Pulled              pod/gateway-67ddf64db9-djdn4            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 738ms (1.394s including waiting). Image size: 63587715 bytes.
2m45s       Normal    Pulled              pod/order-6976c69cdd-zmclx              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 746ms (1.417s including waiting). Image size: 69825511 bytes.
2m45s       Normal    Started             pod/gateway-67ddf64db9-djdn4            Started container gateway
2m45s       Normal    Started             pod/order-6976c69cdd-zmclx              Started container order
2m32s       Normal    SuccessfulCreate    replicaset/payment-7f446f7f68           Created pod: payment-7f446f7f68-8t46k
2m32s       Normal    ScalingReplicaSet   deployment/payment                      Scaled up replica set payment-7f446f7f68 from 4 to 5
2m32s       Normal    SuccessfulRescale   horizontalpodautoscaler/payment-hpa     New size: 5; reason: cpu resource utilization (percentage of request) above target
2m31s       Normal    Pulled              pod/payment-7f446f7f68-8t46k            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 712ms (712ms including waiting). Image size: 62780980 bytes.
2m2s        Normal    SuccessfulCreate    replicaset/inventory-54b7486945         Created pod: inventory-54b7486945-25hc8
2m2s        Normal    ScalingReplicaSet   deployment/payment                      Scaled up replica set payment-7f446f7f68 from 5 to 6
2m2s        Normal    ScalingReplicaSet   deployment/inventory                    Scaled up replica set inventory-54b7486945 from 3 to 4
2m2s        Normal    SuccessfulCreate    replicaset/payment-7f446f7f68           Created pod: payment-7f446f7f68-6mlng
2m2s        Normal    SuccessfulRescale   horizontalpodautoscaler/inventory-hpa   New size: 4; reason: cpu resource utilization (percentage of request) above target
2m2s        Normal    SuccessfulRescale   horizontalpodautoscaler/payment-hpa     New size: 6; reason: cpu resource utilization (percentage of request) above target
2m1s        Normal    Pulled              pod/inventory-54b7486945-25hc8          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 758ms (758ms including waiting). Image size: 63283423 bytes.
2m1s        Normal    Pulled              pod/payment-7f446f7f68-6mlng            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 722ms (722ms including waiting). Image size: 62780980 bytes.
107s        Normal    ScalingReplicaSet   deployment/gateway                      Scaled up replica set gateway-67ddf64db9 from 5 to 7
107s        Normal    SuccessfulCreate    replicaset/order-6976c69cdd             Created pod: order-6976c69cdd-cqtdc
107s        Normal    SuccessfulRescale   horizontalpodautoscaler/order-hpa       New size: 8; reason: cpu resource utilization (percentage of request) above target
107s        Normal    SuccessfulCreate    replicaset/inventory-54b7486945         Created pod: inventory-54b7486945-4sgww
107s        Normal    SuccessfulCreate    replicaset/order-6976c69cdd             Created pod: order-6976c69cdd-pvkc7
107s        Normal    ScalingReplicaSet   deployment/inventory                    Scaled up replica set inventory-54b7486945 from 4 to 5
107s        Normal    SuccessfulCreate    replicaset/gateway-67ddf64db9           Created pod: gateway-67ddf64db9-hcgz9
107s        Normal    SuccessfulCreate    replicaset/gateway-67ddf64db9           Created pod: gateway-67ddf64db9-7wghc
107s        Normal    SuccessfulRescale   horizontalpodautoscaler/gateway-hpa     New size: 7; reason: cpu resource utilization (percentage of request) above target
107s        Normal    SuccessfulRescale   horizontalpodautoscaler/inventory-hpa   New size: 5; reason: cpu resource utilization (percentage of request) above target
107s        Normal    ScalingReplicaSet   deployment/order                        Scaled up replica set order-6976c69cdd from 6 to 8
106s        Normal    Pulling             pod/gateway-67ddf64db9-hcgz9            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
106s        Normal    Pulling             pod/gateway-67ddf64db9-7wghc            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
105s        Normal    Pulled              pod/order-6976c69cdd-pvkc7              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 739ms (1.377s including waiting). Image size: 69825511 bytes.
105s        Normal    Pulled              pod/inventory-54b7486945-4sgww          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 729ms (729ms including waiting). Image size: 63283423 bytes.
105s        Normal    Pulled              pod/gateway-67ddf64db9-hcgz9            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 754ms (1.324s including waiting). Image size: 63587715 bytes.
105s        Normal    Created             pod/gateway-67ddf64db9-hcgz9            Created container: gateway
105s        Normal    Pulled              pod/order-6976c69cdd-cqtdc              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 773ms (773ms including waiting). Image size: 69825511 bytes.
104s        Normal    Pulled              pod/payment-7f446f7f68-kwzfm            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 722ms (1.168s including waiting). Image size: 62780980 bytes.
104s        Normal    Started             pod/gateway-67ddf64db9-hcgz9            Started container gateway
104s        Normal    Pulled              pod/gateway-67ddf64db9-7wghc            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 709ms (1.982s including waiting). Image size: 63587715 bytes.
104s        Normal    Created             pod/gateway-67ddf64db9-7wghc            Created container: gateway
104s        Normal    Started             pod/gateway-67ddf64db9-7wghc            Started container gateway
101s        Normal    Pulled              pod/payment-7f446f7f68-8t46k            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 741ms (741ms including waiting). Image size: 62780980 bytes.
96s         Normal    Pulling             pod/payment-7f446f7f68-6mlng            Pulling image "ghcr.io/incheon-soda/shoply-payment:latest"
95s         Normal    Started             pod/payment-7f446f7f68-6mlng            Started container payment
95s         Normal    Pulled              pod/payment-7f446f7f68-6mlng            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 725ms (725ms including waiting). Image size: 62780980 bytes.
95s         Normal    Created             pod/payment-7f446f7f68-6mlng            Created container: payment
92s         Normal    ScalingReplicaSet   deployment/product                      Scaled up replica set product-79f7fc54b6 from 2 to 3
92s         Normal    SuccessfulRescale   horizontalpodautoscaler/product-hpa     New size: 3; reason: cpu resource utilization (percentage of request) above target
92s         Normal    SuccessfulCreate    replicaset/product-79f7fc54b6           Created pod: product-79f7fc54b6-r7562
91s         Normal    Created             pod/product-79f7fc54b6-r7562            Created container: product
91s         Normal    Pulled              pod/product-79f7fc54b6-r7562            Successfully pulled image "ghcr.io/incheon-soda/shoply-product:latest" in 734ms (734ms including waiting). Image size: 64210416 bytes.
91s         Normal    Pulling             pod/product-79f7fc54b6-r7562            Pulling image "ghcr.io/incheon-soda/shoply-product:latest"
90s         Normal    Started             pod/product-79f7fc54b6-r7562            Started container product
80s         Normal    Pulled              pod/inventory-54b7486945-4sgww          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 716ms (716ms including waiting). Image size: 63283423 bytes.
77s         Normal    SuccessfulRescale   horizontalpodautoscaler/payment-hpa     New size: 7; reason: cpu resource utilization (percentage of request) above target
77s         Normal    ScalingReplicaSet   deployment/payment                      Scaled up replica set payment-7f446f7f68 from 6 to 7
77s         Normal    SuccessfulCreate    replicaset/payment-7f446f7f68           Created pod: payment-7f446f7f68-4r85q
76s         Normal    Pulled              pod/payment-7f446f7f68-4r85q            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 745ms (745ms including waiting). Image size: 62780980 bytes.
76s         Normal    Pulling             pod/payment-7f446f7f68-4r85q            Pulling image "ghcr.io/incheon-soda/shoply-payment:latest"
75s         Normal    Pulled              pod/order-6976c69cdd-pvkc7              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 707ms (1.193s including waiting). Image size: 69825511 bytes.
75s         Normal    Pulled              pod/inventory-54b7486945-25hc8          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 743ms (743ms including waiting). Image size: 63283423 bytes.
75s         Normal    Created             pod/payment-7f446f7f68-4r85q            Created container: payment
75s         Normal    Started             pod/payment-7f446f7f68-4r85q            Started container payment
74s         Normal    Pulled              pod/order-6976c69cdd-cqtdc              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 746ms (1.936s including waiting). Image size: 69825511 bytes.
73s         Normal    Pulled              pod/payment-7f446f7f68-55452            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 871ms (2.802s including waiting). Image size: 62780980 bytes.
72s         Normal    Pulled              pod/order-6976c69cdd-smkdm              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 720ms (720ms including waiting). Image size: 69825511 bytes.
71s         Warning   BackOff             pod/payment-7f446f7f68-kwzfm            Back-off restarting failed container payment in pod payment-7f446f7f68-kwzfm_shoply(61c625e1-3b05-448c-a97a-feb0fa99cf15)
70s         Warning   BackOff             pod/payment-7f446f7f68-8t46k            Back-off restarting failed container payment in pod payment-7f446f7f68-8t46k_shoply(6d6160c2-32b5-447b-a558-4c4606975b8e)
66s         Normal    Pulled              pod/order-6976c69cdd-dnt5f              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 731ms (731ms including waiting). Image size: 69825511 bytes.
64s         Normal    Pulled              pod/inventory-54b7486945-6kffz          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 738ms (738ms including waiting). Image size: 63283423 bytes.
59s         Normal    Created             pod/payment-7f446f7f68-8t46k            Created container: payment
59s         Normal    Pulled              pod/payment-7f446f7f68-8t46k            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 734ms (734ms including waiting). Image size: 62780980 bytes.
59s         Normal    Started             pod/payment-7f446f7f68-8t46k            Started container payment
59s         Normal    Pulling             pod/payment-7f446f7f68-8t46k            Pulling image "ghcr.io/incheon-soda/shoply-payment:latest"
58s         Normal    Created             pod/payment-7f446f7f68-kwzfm            Created container: payment
58s         Normal    Started             pod/payment-7f446f7f68-kwzfm            Started container payment
58s         Normal    Pulled              pod/payment-7f446f7f68-kwzfm            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 707ms (707ms including waiting). Image size: 62780980 bytes.
58s         Normal    Pulling             pod/payment-7f446f7f68-kwzfm            Pulling image "ghcr.io/incheon-soda/shoply-payment:latest"
47s         Normal    SuccessfulCreate    replicaset/gateway-67ddf64db9           Created pod: gateway-67ddf64db9-wp4gv
47s         Normal    ScalingReplicaSet   deployment/gateway                      Scaled up replica set gateway-67ddf64db9 from 7 to 9
47s         Normal    SuccessfulRescale   horizontalpodautoscaler/gateway-hpa     New size: 9; reason: cpu resource utilization (percentage of request) above target
47s         Normal    SuccessfulCreate    replicaset/gateway-67ddf64db9           Created pod: gateway-67ddf64db9-q62l2
46s         Normal    Pulling             pod/gateway-67ddf64db9-wp4gv            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
46s         Normal    Pulling             pod/gateway-67ddf64db9-q62l2            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
45s         Normal    Started             pod/gateway-67ddf64db9-wp4gv            Started container gateway
45s         Normal    Created             pod/gateway-67ddf64db9-wp4gv            Created container: gateway
45s         Normal    Pulled              pod/gateway-67ddf64db9-q62l2            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 722ms (722ms including waiting). Image size: 63587715 bytes.
45s         Normal    Pulled              pod/gateway-67ddf64db9-wp4gv            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 725ms (1.417s including waiting). Image size: 63587715 bytes.
45s         Normal    Created             pod/gateway-67ddf64db9-q62l2            Created container: gateway
45s         Normal    Started             pod/gateway-67ddf64db9-q62l2            Started container gateway
42s         Normal    Pulling             pod/inventory-54b7486945-25hc8          Pulling image "ghcr.io/incheon-soda/shoply-inventory:latest"
41s         Normal    Started             pod/inventory-54b7486945-25hc8          Started container inventory
41s         Normal    Pulled              pod/inventory-54b7486945-25hc8          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 759ms (759ms including waiting). Image size: 63283423 bytes.
41s         Normal    Created             pod/inventory-54b7486945-25hc8          Created container: inventory
37s         Normal    Pulling             pod/order-6976c69cdd-smkdm              Pulling image "ghcr.io/incheon-soda/shoply-order:latest"
36s         Normal    Started             pod/order-6976c69cdd-smkdm              Started container order
36s         Normal    Pulled              pod/order-6976c69cdd-smkdm              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 723ms (723ms including waiting). Image size: 69825511 bytes.
36s         Normal    Created             pod/order-6976c69cdd-smkdm              Created container: order
35s         Warning   BackOff             pod/order-6976c69cdd-dnt5f              Back-off restarting failed container order in pod order-6976c69cdd-dnt5f_shoply(470a6df4-7d46-44b0-a7ce-1674242480c8)
30s         Normal    Created             pod/payment-7f446f7f68-55452            Created container: payment
30s         Normal    Started             pod/payment-7f446f7f68-55452            Started container payment
30s         Normal    Pulling             pod/payment-7f446f7f68-55452            Pulling image "ghcr.io/incheon-soda/shoply-payment:latest"
30s         Normal    Pulled              pod/payment-7f446f7f68-55452            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 749ms (749ms including waiting). Image size: 62780980 bytes.
29s         Normal    Pulling             pod/order-6976c69cdd-pvkc7              Pulling image "ghcr.io/incheon-soda/shoply-order:latest"
29s         Normal    Pulling             pod/order-6976c69cdd-cqtdc              Pulling image "ghcr.io/incheon-soda/shoply-order:latest"
29s         Normal    Created             pod/order-6976c69cdd-pvkc7              Created container: order
29s         Normal    Pulled              pod/order-6976c69cdd-pvkc7              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 735ms (735ms including waiting). Image size: 69825511 bytes.
29s         Normal    Started             pod/order-6976c69cdd-pvkc7              Started container order
28s         Normal    Pulled              pod/order-6976c69cdd-cqtdc              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 727ms (1.46s including waiting). Image size: 69825511 bytes.
28s         Normal    Started             pod/order-6976c69cdd-cqtdc              Started container order
28s         Normal    Created             pod/order-6976c69cdd-cqtdc              Created container: order
27s         Normal    Pulling             pod/payment-7f446f7f68-k2ws6            Pulling image "ghcr.io/incheon-soda/shoply-payment:latest"
27s         Normal    Pulling             pod/order-6976c69cdd-dnt5f              Pulling image "ghcr.io/incheon-soda/shoply-order:latest"
27s         Warning   BackOff             pod/inventory-54b7486945-4sgww          Back-off restarting failed container inventory in pod inventory-54b7486945-4sgww_shoply(d3850cf2-7d9b-4b1a-8155-768066aa6bb7)
26s         Normal    Pulled              pod/order-6976c69cdd-dnt5f              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 718ms (718ms including waiting). Image size: 69825511 bytes.
26s         Normal    Started             pod/order-6976c69cdd-dnt5f              Started container order
26s         Normal    Created             pod/order-6976c69cdd-dnt5f              Created container: order
25s         Normal    Pulled              pod/payment-7f446f7f68-k2ws6            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 722ms (1.27s including waiting). Image size: 62780980 bytes.
25s         Normal    Created             pod/payment-7f446f7f68-k2ws6            Created container: payment
25s         Normal    Started             pod/payment-7f446f7f68-k2ws6            Started container payment
23s         Warning   BackOff             pod/inventory-54b7486945-6kffz          Back-off restarting failed container inventory in pod inventory-54b7486945-6kffz_shoply(e02f5543-b5c9-4712-8b27-05db56a2aa4f)
18s         Warning   Unhealthy           pod/gateway-67ddf64db9-88g4b            Readiness probe failed: Get "http://10.244.1.22:4000/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
17s         Normal    SuccessfulDelete    replicaset/product-79f7fc54b6           Deleted pod: product-79f7fc54b6-r7562
17s         Normal    Killing             pod/product-79f7fc54b6-r7562            Stopping container product
17s         Normal    SuccessfulRescale   horizontalpodautoscaler/product-hpa     New size: 2; reason: All metrics below target
17s         Normal    ScalingReplicaSet   deployment/product                      Scaled down replica set product-79f7fc54b6 from 3 to 2
14s         Normal    Pulled              pod/inventory-54b7486945-4sgww          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 760ms (760ms including waiting). Image size: 63283423 bytes.
14s         Normal    Pulling             pod/inventory-54b7486945-4sgww          Pulling image "ghcr.io/incheon-soda/shoply-inventory:latest"
14s         Normal    Created             pod/inventory-54b7486945-4sgww          Created container: inventory
13s         Normal    Started             pod/inventory-54b7486945-4sgww          Started container inventory
10s         Normal    Created             pod/inventory-54b7486945-6kffz          Created container: inventory
10s         Normal    Pulling             pod/inventory-54b7486945-6kffz          Pulling image "ghcr.io/incheon-soda/shoply-inventory:latest"
10s         Normal    Pulled              pod/inventory-54b7486945-6kffz          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 766ms (766ms including waiting). Image size: 63283423 bytes.
9s          Normal    Started             pod/inventory-54b7486945-6kffz          Started container inventory
5s          Warning   BackOff             pod/order-6976c69cdd-pvkc7              Back-off restarting failed container order in pod order-6976c69cdd-pvkc7_shoply(bed4bdf2-c705-4a98-acf8-879fde96572c)
5s          Warning   BackOff             pod/order-6976c69cdd-cqtdc              Back-off restarting failed container order in pod order-6976c69cdd-cqtdc_shoply(21785ff9-8a51-4c09-8c55-afa09b18e592)
5s          Warning   BackOff             pod/order-6976c69cdd-smkdm              Back-off restarting failed container order in pod order-6976c69cdd-smkdm_shoply(8300f6ec-2d0e-472f-b002-9390b00a026c)
3s          Warning   BackOff             pod/payment-7f446f7f68-55452            Back-off restarting failed container payment in pod payment-7f446f7f68-55452_shoply(a51eeecd-09ac-4c93-b0a2-f5cbe32bbce4)
2s          Normal    SuccessfulCreate    replicaset/payment-7f446f7f68           Created pod: payment-7f446f7f68-lgmjq
2s          Normal    SuccessfulRescale   horizontalpodautoscaler/payment-hpa     New size: 9; reason: cpu resource utilization (percentage of request) above target
2s          Warning   BackOff             pod/inventory-54b7486945-25hc8          Back-off restarting failed container inventory in pod inventory-54b7486945-25hc8_shoply(442f6f83-315b-4d4a-acea-7c4af435c3c7)
2s          Warning   Unhealthy           pod/payment-7f446f7f68-6mlng            Liveness probe failed: Get "http://10.244.2.32:4004/livez": read tcp 10.244.2.1:35652->10.244.2.32:4004: read: connection reset by peer
2s          Normal    SuccessfulCreate    replicaset/payment-7f446f7f68           Created pod: payment-7f446f7f68-cpzqc
2s          Normal    ScalingReplicaSet   deployment/payment                      Scaled up replica set payment-7f446f7f68 from 7 to 9
